country,year,imf_debt_gdp
IDN,2003,56.254074
IDN,2004,52.042211
IDN,2005,43.523984
IDN,2006,35.854049
IDN,2007,32.333566
IDN,2008,30.226921
IDN,2009,26.460835
IDN,2010,24.429159
IDN,2011,23.097718
IDN,2012,22.95471
IDN,2013,24.884419
IDN,2014,24.681673
IDN,2015,27.459991
IDN,2016,28.346531
IDN,2017,29.398831
IDN,2018,29.775407
IDN,2019,30.181921
IDN,2020,39.334463
IDN,2021,40.696067
IDN,2022,39.482379
IDN,2023,38.98408
IDN,2024,39.207481
IND,1990,50.770252
IND,1991,50.110855
IND,1992,42.832857
IND,1993,51.771293
IND,1994,49.728983
IND,1995,47.429994
IND,1996,45.664078
IND,1998,55.842675
IND,1999,56.290827
IND,2000,56.570109
IND,2001,58.008971
IND,2002,60.872794
IND,2003,58.218562
IND,2004,56.100045
IND,2005,53.060738
IND,2006,49.552021
IND,2007,48.291678
IND,2008,48.494577
IND,2009,50.218805
IND,2010,45.620665
IND,2011,45.774015
IND,2012,47.092139
IND,2013,46.981926
IND,2014,46.025388
IND,2015,45.773842
IND,2016,45.532493
IND,2017,44.272658
IND,2018,44.127897
IND,2019,46.704434
IND,2020,55.033076
IND,2021,54.421233
IND,2022,54.479156
IND,2023,55.031903
IND,2024,53.819233
IRL,1990,86.301016
IRL,1991,83.916993
IRL,1992,81.787947
IRL,1993,81.740703
IRL,1995,77.375279
IRL,1996,69.481806
IRL,1997,61.255662
IRL,1998,51.107564
IRL,1999,48.250578
IRL,2000,38.918717
IRL,2001,35.100585
IRL,2002,32.561724
IRL,2003,31.367123
IRL,2004,29.61468
IRL,2005,28.818577
IRL,2006,26.085069
IRL,2007,26.442116
IRL,2008,45.099213
IRL,2009,64.680173
IRL,2010,89.658963
IRL,2011,113.02475
IRL,2012,122.37473
IRL,2013,121.06637
IRL,2014,105.17279
IRL,2015,77.016419
IRL,2016,75.675128
IRL,2017,68.319726
IRL,2018,69.291435
IRL,2019,63.43807
IRL,2020,63.865539
IRL,2021,58.876267
IRL,2022,48.986244
IRL,2023,49.685365
IRL,2024,44.789814
IRQ,2004,344.31742
IRQ,2005,227.34407
IRQ,2006,143.16484
IRQ,2007,117.08483
IRQ,2008,74.167511
IRQ,2009,87.3751
IRQ,2010,53.53288
IRQ,2011,40.719366
IRQ,2012,34.781799
IRQ,2013,31.987016
IRQ,2014,27.565261
IRQ,2015,48.334902
IRQ,2016,60.30079
IRQ,2017,55.873546
IRQ,2018,44.36264
IRQ,2019,41.712045
IRQ,2020,72.455084
IRQ,2021,54.714572
IRQ,2022,38.974058
IRQ,2023,42.078397
IRQ,2024,42.90653
ISL,1990,31.316308
ISL,1991,33.570908
ISL,1992,39.545253
ISL,1993,47.153381
ISL,1994,49.474818
ISL,1995,51.457781
ISL,1996,49.027544
ISL,1997,45.277546
ISL,1998,43.20256
ISL,1999,75.842326
ISL,2000,75.547416
ISL,2001,82.718313
ISL,2002,80.484347
ISL,2003,84.505887
ISL,2004,78.998187
ISL,2005,66.532037
ISL,2006,69.679192
ISL,2007,67.478182
ISL,2008,107.95905
ISL,2009,124.75733
ISL,2010,130.00446
ISL,2011,135.67172
ISL,2012,131.60109
ISL,2013,120.185
ISL,2014,114.85132
ISL,2015,95.308952
ISL,2016,81.549177
ISL,2017,69.344869
ISL,2018,61.346577
ISL,2019,63.76359
ISL,2020,74.765001
ISL,2021,71.798847
ISL,2022,64.076164
ISL,2023,58.735052
ISL,2024,59.936285
ISR,1990,128.15229
ISR,1991,114.33052
ISR,1992,110.50187
ISR,1993,109.01547
ISR,1994,101.31579
ISR,1995,90.070419
ISR,1996,88.66743
ISR,1997,87.387873
ISR,1998,89.281506
ISR,1999,84.039732
ISR,2000,74.928632
ISR,2001,78.82583
ISR,2002,84.906169
ISR,2003,87.310477
ISR,2004,86.153542
ISR,2005,83.314316
ISR,2006,75.674722
ISR,2007,68.96788
ISR,2008,68.677719
ISR,2009,71.019322
ISR,2010,67.56986
ISR,2011,65.818251
ISR,2012,65.519399
ISR,2013,64.582547
ISR,2014,63.537551
ISR,2015,61.627728
ISR,2016,59.842111
ISR,2017,57.905575
ISR,2018,58.356382
ISR,2019,57.640734
ISR,2020,69.577996
ISR,2021,65.982062
ISR,2022,58.777088
ISR,2023,60.016834
ISR,2024,66.45969
ITA,1990,93.809209
ITA,1991,96.410316
ITA,1992,103.07473
ITA,1993,112.87567
ITA,1994,119.91035
ITA,1995,117.43148
ITA,1996,117.41072
ITA,1997,114.76482
ITA,1998,112.0354
ITA,1999,110.42973
ITA,2000,105.67162
ITA,2001,105.23922
ITA,2002,102.75147
ITA,2003,100.87846
ITA,2004,100.30358
ITA,2005,101.16396
ITA,2006,100.3085
ITA,2007,97.412707
ITA,2008,100.07036
ITA,2009,109.35281
ITA,2010,112.05482
ITA,2011,112.65217
ITA,2012,119.46109
ITA,2013,125.75628
ITA,2014,129.25521
ITA,2015,129.55137
ITA,2016,129.35871
ITA,2017,129.13789
ITA,2018,129.82389
ITA,2019,129.6962
ITA,2020,149.93765
ITA,2021,141.61402
ITA,2022,134.64145
ITA,2023,131.53524
ITA,2024,132.50229
Iran,1990,37.013714
Iran,1991,29.319804
Iran,1992,25.245428
Iran,1993,25.633338
Iran,1994,41.662337
Iran,1995,31.161762
Iran,1996,35.809787
Iran,1997,37.683471
Iran,1998,36.159238
Iran,1999,27.118038
Iran,2000,22.152483
Iran,2001,25.60659
Iran,2002,28.530775
Iran,2003,26.788407
Iran,2004,25.714118
Iran,2005,22.176568
Iran,2006,18.236322
Iran,2007,16.06229
Iran,2008,12.373507
Iran,2009,13.277937
Iran,2010,14.757303
Iran,2011,12.259194
Iran,2012,13.562291
Iran,2013,11.757624
Iran,2014,12.587421
Iran,2015,37.022932
Iran,2016,47.903902
Iran,2017,45.044309
Iran,2018,42.944225
Iran,2019,46.554863
Iran,2020,48.342536
Iran,2021,42.40391
Iran,2022,36.925685
Iran,2023,33.517032
Iran,2024,36.848432
JAM,1990,128.78625
JAM,1991,175.07765
JAM,1992,100.38146
JAM,1993,106.19177
JAM,1994,90.414461
JAM,1995,85.212773
JAM,1996,70.231642
JAM,1997,74.405147
JAM,1998,75.603935
JAM,1999,86.754987
JAM,2000,93.687124
JAM,2001,110.65212
JAM,2002,122.23924
JAM,2003,128.7846
JAM,2004,123.25394
JAM,2005,127.71511
JAM,2006,121.06967
JAM,2007,118.24889
JAM,2008,128.89415
JAM,2009,145.21447
JAM,2010,143.74304
JAM,2011,141.72739
JAM,2012,146.68293
JAM,2013,141.66746
JAM,2014,140.28788
JAM,2015,124.02672
JAM,2016,115.43463
JAM,2017,103.01189
JAM,2018,95.59798
JAM,2019,94.735498
JAM,2020,108.67609
JAM,2021,98.976493
JAM,2022,80.870413
JAM,2023,74.208212
JAM,2024,69.920839
JOR,1990,227.52104
JOR,1991,207.7409
JOR,1992,155.05547
JOR,1993,140.58955
JOR,1994,129.01962
JOR,1995,117.82567
JOR,1996,116.49036
JOR,1997,108.97392
JOR,1998,110.8036
JOR,1999,108.9997
JOR,2000,99.259097
JOR,2001,94.409696
JOR,2002,94.883866
JOR,2003,88.787602
JOR,2004,81.525264
JOR,2005,72.958672
JOR,2006,66.303608
JOR,2007,64.252035
JOR,2008,54.24032
JOR,2009,57.964564
JOR,2010,59.437228
JOR,2011,62.068793
JOR,2012,70.52093
JOR,2013,75.583662
JOR,2014,75.013171
JOR,2015,78.423149
JOR,2016,77.431716
JOR,2017,75.656734
JOR,2018,74.301783
JOR,2019,78.015004
JOR,2020,87.949705
JOR,2021,98.231714
JOR,2022,97.878558
JOR,2023,96.960845
JOR,2024,95.899619
JPN,1990,46.264776
JPN,1991,45.043515
JPN,1992,47.619066
JPN,1993,51.434912
JPN,1994,56.772657
JPN,1995,62.206603
JPN,1996,65.877228
JPN,1997,63.675741
JPN,1998,72.002418
JPN,1999,80.725677
JPN,2000,89.198603
JPN,2001,99.456808
JPN,2002,104.724
JPN,2003,113.73971
JPN,2004,122.94834
JPN,2005,131.26825
JPN,2006,133.37734
JPN,2007,134.08375
JPN,2008,140.68627
JPN,2009,150.91957
JPN,2010,156.78317
JPN,2011,168.3528
JPN,2012,176.72182
JPN,2013,183.26731
JPN,2014,186.43585
JPN,2015,188.24775
JPN,2016,193.11555
JPN,2017,191.26099
JPN,2018,192.42269
JPN,2019,197.46264
JPN,2020,205.56235
JPN,2021,214.12995
JPN,2022,214.76833
JPN,2023,205.65327
JPN,2024,200.93452
KAZ,2000,21.618549
KAZ,2001,17.656838
KAZ,2002,15.356277
KAZ,2003,13.217577
KAZ,2004,9.9891144
KAZ,2005,7.0552487
KAZ,2006,5.9374195
KAZ,2007,5.3220014
KAZ,2008,6.3267617
KAZ,2009,9.5136483
KAZ,2010,10.185341
KAZ,2011,9.7075033
KAZ,2012,11.693357
KAZ,2013,12.217465
KAZ,2014,14.147286
KAZ,2015,21.195755
KAZ,2016,18.899424
KAZ,2017,18.745029
KAZ,2018,18.884261
KAZ,2019,18.483046
KAZ,2020,23.57853
KAZ,2021,22.310444
KAZ,2022,21.210096
KAZ,2023,20.665614
KAZ,2024,24.94581
KEN,1990,37.568403
KEN,1991,43.037202
KEN,1992,41.161189
KEN,1993,61.644661
KEN,1994,57.012029
KEN,1995,52.084949
KEN,1996,40.535383
KEN,1997,35.981443
KEN,1998,35.892227
KEN,1999,38.408565
KEN,2000,43.121688
KEN,2001,41.276054
KEN,2002,42.010158
KEN,2003,43.792204
KEN,2004,40.754517
KEN,2005,37.411659
KEN,2006,37.065696
KEN,2007,34.194955
KEN,2008,34.254358
KEN,2009,35.960599
KEN,2010,36.69467
KEN,2011,35.687277
KEN,2012,37.616243
KEN,2013,39.755673
KEN,2014,41.281031
KEN,2015,45.831722
KEN,2016,50.398551
KEN,2017,53.865569
KEN,2018,56.448928
KEN,2019,59.084646
KEN,2020,67.964961
KEN,2021,68.232211
KEN,2022,67.800025
KEN,2023,73.039893
KEN,2024,65.590046
KGZ,1994,42.400659
KGZ,1995,52.425663
KGZ,1996,57.651788
KGZ,1997,64.802583
KGZ,1998,85.123349
KGZ,1999,119.56963
KGZ,2000,123.30265
KGZ,2001,108.20749
KGZ,2002,107.94147
KGZ,2003,108.23028
KGZ,2004,92.666456
KGZ,2005,85.660709
KGZ,2006,73.35469
KGZ,2007,57.743779
KGZ,2008,49.011562
KGZ,2009,58.494401
KGZ,2010,59.69859
KGZ,2011,50.055759
KGZ,2012,50.477879
KGZ,2013,47.124756
KGZ,2014,53.596786
KGZ,2015,67.087345
KGZ,2016,59.072818
KGZ,2017,58.786107
KGZ,2018,54.817991
KGZ,2019,48.848251
KGZ,2020,63.643007
KGZ,2021,56.201055
KGZ,2022,46.821912
KGZ,2023,41.950261
KGZ,2024,36.644889
KIR,1990,7.7172836
KIR,1991,8.4314679
KIR,1992,7.3143991
KIR,1993,10.926422
KIR,1994,12.292221
KIR,1995,12.268996
KIR,1996,11.016619
KIR,1997,10.716406
KIR,1998,9.8079154
KIR,1999,11.841201
KIR,2000,12.692737
KIR,2001,17.009963
KIR,2002,13.264962
KIR,2003,12.314688
KIR,2004,13.623095
KIR,2005,12.115057
KIR,2006,12.87117
KIR,2007,11.114365
KIR,2008,13.852604
KIR,2009,10.274681
KIR,2010,9.4299438
KIR,2011,8.8024805
KIR,2012,8.13481
KIR,2013,8.8600617
KIR,2014,8.9748964
KIR,2015,18.795442
KIR,2016,21.231001
KIR,2017,20.158678
KIR,2018,18.982646
KIR,2019,18.959089
KIR,2020,20.978412
KIR,2021,17.346953
KIR,2022,16.315788
KIR,2023,11.416383
KIR,2024,9.9160102
KWT,1991,45.294308
KWT,1992,27.894623
KWT,1993,28.762557
KWT,1994,37.684168
KWT,1995,34.906765
KWT,1996,26.452153
KWT,1997,24.264937
KWT,1998,25.621957
KWT,1999,25.490474
KWT,2000,21.37369
KWT,2001,23.018692
KWT,2002,21.268335
KWT,2003,17.245851
KWT,2004,13.855349
KWT,2005,10.202092
KWT,2006,7.7931421
KWT,2007,7.0471385
KWT,2008,5.3760998
KWT,2009,6.653288
KWT,2010,6.1609899
KWT,2011,4.6410971
KWT,2012,3.6020541
KWT,2013,3.0921886
KWT,2014,3.4294048
KWT,2015,4.604433
KWT,2016,9.8841958
KWT,2017,19.618635
KWT,2018,14.26176
KWT,2019,10.51663
KWT,2020,10.23002
KWT,2021,7.1922236
KWT,2022,2.9439019
KWT,2023,3.1661321
KWT,2024,3.0359742
"Korea, Republic of",1990,11.874071
"Korea, Republic of",1991,11.073995
"Korea, Republic of",1992,10.813567
"Korea, Republic of",1993,10.086452
"Korea, Republic of",1994,8.9434296
"Korea, Republic of",1995,7.8785954
"Korea, Republic of",1996,7.2528342
"Korea, Republic of",1997,9.0015557
"Korea, Republic of",1998,12.830277
"Korea, Republic of",1999,14.63368
"Korea, Republic of",2000,14.938098
"Korea, Republic of",2001,15.435572
"Korea, Republic of",2002,15.56764
"Korea, Republic of",2003,18.2926
"Korea, Republic of",2004,20.797864
"Korea, Republic of",2005,23.995768
"Korea, Republic of",2006,26.126959
"Korea, Republic of",2007,25.481664
"Korea, Republic of",2008,24.76365
"Korea, Republic of",2009,27.57098
"Korea, Republic of",2010,27.097556
"Korea, Republic of",2011,27.806624
"Korea, Republic of",2012,28.251965
"Korea, Republic of",2013,29.536492
"Korea, Republic of",2014,30.699095
"Korea, Republic of",2015,31.968501
"Korea, Republic of",2016,32.290859
"Korea, Republic of",2017,32.436615
"Korea, Republic of",2018,32.476744
"Korea, Republic of",2019,34.254727
"Korea, Republic of",2020,39.796614
"Korea, Republic of",2021,42.265381
"Korea, Republic of",2022,44.470618
"Korea, Republic of",2023,45.498285
"Korea, Republic of",2024,44.768378
LBN,1990,99.695247
LBN,1991,67.127163
LBN,1992,51.677645
LBN,1993,50.49997
LBN,1994,71.510467
LBN,1995,79.583111
LBN,1996,101.15323
LBN,1997,100.24117
LBN,1998,108.19712
LBN,1999,130.21085
LBN,2000,148.07584
LBN,2001,163.08224
LBN,2002,163.11692
LBN,2003,171.30848
LBN,2004,169.54668
LBN,2005,178.92585
LBN,2006,183.29143
LBN,2007,169.30064
LBN,2008,161.48712
LBN,2009,144.4992
LBN,2010,136.82921
LBN,2011,134.38611
LBN,2012,131.05116
LBN,2013,135.40299
LBN,2014,138.40117
LBN,2015,140.84073
LBN,2016,146.40314
LBN,2017,149.97936
LBN,2018,155.0815
LBN,2019,172.10021
LBN,2020,148.70906
LBN,2021,360.85071
LBN,2022,246.47266
LBN,2023,192.08266
LBN,2024,164.12691
LBR,2000,488.51448
LBR,2001,484.26137
LBR,2002,480.91871
LBR,2003,658.21535
LBR,2004,543.14239
LBR,2005,534.89439
LBR,2006,471.52624
LBR,2007,393.77996
LBR,2008,233.10324
LBR,2009,130.93611
LBR,2010,25.561539
LBR,2011,22.705286
LBR,2012,20.504168
LBR,2013,20.611893
LBR,2014,24.332277
LBR,2015,24.77092
LBR,2016,28.608039
LBR,2017,31.839359
LBR,2018,37.129786
LBR,2019,48.55047
LBR,2020,58.670322
LBR,2021,53.279603
LBR,2022,54.308028
LBR,2023,58.808207
LBR,2024,56.474473
LBY,1990,65.183058
LBY,1991,63.765739
LBY,1992,61.055027
LBY,1993,62.555342
LBY,1994,59.342449
LBY,1995,57.590506
LBY,1996,50.712478
LBY,1997,48.746576
LBY,1998,52.229965
LBY,1999,40.199405
LBY,2000,41.961023
LBY,2001,41.664335
LBY,2002,33.908786
LBY,2003,26.244386
LBY,2004,2.7896786
LBY,2005,1.9395531
LBY,2006,1.6637526
LBY,2007,4.0953481
LBY,2008,1.194316
LBY,2009,2.3193922
LBY,2010,1.7427162
LBY,2011,11.785985
LBY,2012,2.3731135
LBY,2013,4.1567163
LBY,2014,80.357941
LBY,2015,189.27364
LBY,2016,192.75306
LBY,2017,142.70911
LKA,1990,78.937647
LKA,1991,80.493105
LKA,1992,77.941863
LKA,1993,79.1713
LKA,1994,77.896764
LKA,1995,77.806759
LKA,1996,76.227375
LKA,1997,70.146624
LKA,1998,74.242885
LKA,1999,77.695298
LKA,2000,79.202294
LKA,2001,84.36404
LKA,2002,96.301387
LKA,2003,86.45015
LKA,2004,86.498989
LKA,2005,76.589382
LKA,2006,74.289521
LKA,2007,71.848739
LKA,2008,68.782422
LKA,2009,72.750108
LKA,2010,68.730764
LKA,2011,69.428037
LKA,2012,67.503913
LKA,2013,69.456928
LKA,2014,69.560522
LKA,2015,76.33379
LKA,2016,75.000269
LKA,2017,72.260279
LKA,2018,83.584943
LKA,2019,82.594028
LKA,2020,96.881067
LKA,2021,102.66863
LKA,2022,115.94246
LKA,2023,110.37551
LKA,2024,99.43446
LSO,1990,101.20925
LSO,1991,108.01007
LSO,1992,74.486362
LSO,1993,72.924393
LSO,1994,68.447749
LSO,1995,63.96864
LSO,1996,72.903205
LSO,1997,67.040536
LSO,1998,80.876717
LSO,1999,83.958203
LSO,2000,88.479946
LSO,2001,108.67837
LSO,2002,79.620355
LSO,2003,52.632934
LSO,2004,49.433292
LSO,2005,40.968381
LSO,2006,43.729105
LSO,2007,49.620755
LSO,2008,47.027151
LSO,2009,35.870233
LSO,2010,33.809512
LSO,2011,36.17141
LSO,2012,39.846193
LSO,2013,41.192268
LSO,2014,41.506577
LSO,2015,45.812026
LSO,2016,41.450018
LSO,2017,40.991915
LSO,2018,48.191257
LSO,2019,58.218974
LSO,2020,54.689933
LSO,2021,57.959195
LSO,2022,64.551638
LSO,2023,61.510688
LSO,2024,59.752349
LTU,1995,11.367163
LTU,1996,13.640501
LTU,1997,14.849432
LTU,1998,15.833964
LTU,1999,21.544308
LTU,2000,22.164713
LTU,2001,21.736467
LTU,2002,21.175682
LTU,2003,19.275446
LTU,2004,17.69836
LTU,2005,16.850393
LTU,2006,16.450433
LTU,2007,14.993158
LTU,2008,13.415209
LTU,2009,26.353478
LTU,2010,34.101362
LTU,2011,34.287095
LTU,2012,36.887593
LTU,2013,35.96167
LTU,2014,37.796629
LTU,2015,39.626154
LTU,2016,37.494139
LTU,2017,37.87572
LTU,2018,32.312607
LTU,2019,34.684064
LTU,2020,44.95637
LTU,2021,42.403045
LTU,2022,37.294322
LTU,2023,36.737418
LTU,2024,37.652223
LUX,1990,1.8307631
LUX,1991,1.2901547
LUX,1992,1.5341102
LUX,1993,1.9360861
LUX,1994,1.9192128
LUX,1995,2.6280086
LUX,1996,3.4347413
LUX,1997,3.7477835
LUX,1998,4.0786184
LUX,1999,3.5290606
LUX,2000,3.0340207
LUX,2001,2.9200412
LUX,2002,2.5684596
LUX,2003,1.6604899
LUX,2004,1.3909484
LUX,2005,0.82097685
LUX,2006,1.4466715
LUX,2007,1.4133149
LUX,2008,8.0780613
LUX,2009,8.2764201
LUX,2010,12.338837
LUX,2011,11.804149
LUX,2012,13.394603
LUX,2013,14.832649
LUX,2014,14.446442
LUX,2015,13.819114
LUX,2016,12.812233
LUX,2017,15.831167
LUX,2018,15.758871
LUX,2019,17.012737
LUX,2020,19.537762
LUX,2021,20.448661
LUX,2022,21.20269
LVA,1995,13.92668
LVA,1996,13.378774
LVA,1997,10.140326
LVA,1998,8.7148612
LVA,1999,11.972575
LVA,2000,12.232817
LVA,2001,13.968422
LVA,2002,13.320968
LVA,2003,13.26856
LVA,2004,13.12727
LVA,2005,10.507136
LVA,2006,8.7417912
LVA,2007,6.8259132
LVA,2008,16.119007
LVA,2009,32.195023
LVA,2010,39.790554
LVA,2011,38.823874
LVA,2012,37.26934
LVA,2013,36.859282
LVA,2014,39.544192
LVA,2015,35.42708
LVA,2016,39.604242
LVA,2017,37.279189
LVA,2018,36.218353
LVA,2019,36.56135
LVA,2020,42.631368
LVA,2021,47.264939
LVA,2022,46.446654
LVA,2023,44.829203
LVA,2024,47.393388
Lao P.D.R.,1990,193.28267
Lao P.D.R.,1991,172.56042
Lao P.D.R.,1992,154.04446
Lao P.D.R.,1993,140.98541
Lao P.D.R.,1994,128.4903
Lao P.D.R.,1995,113.02782
Lao P.D.R.,1996,58.786332
Lao P.D.R.,1997,82.707996
Lao P.D.R.,1998,194.09228
Lao P.D.R.,1999,87.583379
Lao P.D.R.,2000,59.268133
Lao P.D.R.,2001,94.724906
Lao P.D.R.,2002,95.30836
Lao P.D.R.,2003,90.148352
Lao P.D.R.,2004,80.653409
Lao P.D.R.,2005,73.202597
Lao P.D.R.,2006,60.007021
Lao P.D.R.,2007,55.92979
Lao P.D.R.,2008,51.723481
Lao P.D.R.,2009,51.822517
Lao P.D.R.,2010,49.315029
Lao P.D.R.,2011,43.004504
Lao P.D.R.,2012,46.103242
Lao P.D.R.,2013,49.493353
Lao P.D.R.,2014,53.534106
Lao P.D.R.,2015,53.052209
Lao P.D.R.,2016,54.474309
Lao P.D.R.,2017,57.198237
Lao P.D.R.,2018,60.587856
Lao P.D.R.,2019,69.12944
Lao P.D.R.,2020,75.971839
Lao P.D.R.,2021,92.858204
Lao P.D.R.,2022,130.72823
Lao P.D.R.,2023,115.60141
Lao P.D.R.,2024,96.446419
MAR,1990,88.517239
MAR,1991,76.221094
MAR,1992,75.224961
MAR,1993,79.042486
MAR,1994,74.680691
MAR,1995,72.220158
MAR,1996,65.334503
MAR,1997,67.955612
MAR,1998,64.519612
MAR,1999,63.363047
MAR,2000,64.859626
MAR,2001,60.434988
MAR,2002,59.371895
MAR,2003,56.929088
MAR,2004,54.431336
MAR,2005,54.767366
MAR,2006,50.642207
MAR,2007,47.065933
MAR,2008,41.990612
MAR,2009,42.622016
MAR,2010,45.275517
MAR,2011,48.554829
MAR,2012,52.282034
MAR,2013,57.076092
MAR,2014,58.563928
MAR,2015,58.394296
MAR,2016,60.084314
MAR,2017,60.260685
MAR,2018,60.458302
MAR,2019,60.270471
MAR,2020,72.244503
MAR,2021,69.350749
MAR,2022,71.532395
MAR,2023,69.474729
MAR,2024,70.028119
MDA,1995,45.766905
MDA,1996,40.147961
MDA,1997,48.136493
MDA,1998,82.933556
MDA,1999,77.867382
MDA,2000,71.590159
MDA,2001,60.816841
MDA,2002,59.555989
MDA,2003,52.874223
MDA,2004,40.051348
MDA,2005,33.256196
MDA,2006,30.279629
MDA,2007,23.195208
MDA,2008,18.442649
MDA,2009,24.197663
MDA,2010,21.872753
MDA,2011,19.465376
MDA,2012,20.084057
MDA,2013,19.677884
MDA,2014,20.816727
MDA,2015,22.835765
MDA,2016,31.938674
MDA,2017,29.35125
MDA,2018,27.510741
MDA,2019,25.451031
MDA,2020,33.95558
MDA,2021,32.118783
MDA,2022,34.486032
MDA,2023,34.261811
MDA,2024,37.572135
MDG,1990,104.39876
MDG,1991,126.68692
MDG,1992,109.75432
MDG,1993,105.19201
MDG,1994,95.963096
MDG,1995,95.83684
MDG,1996,98.716246
MDG,1997,89.739565
MDG,1998,108.45951
MDG,1999,104.11469
MDG,2000,90.211597
MDG,2001,82.143742
MDG,2002,86.692759
MDG,2003,85.861909
MDG,2004,81.895638
MDG,2005,74.36638
MDG,2006,32.226285
MDG,2007,28.210231
MDG,2008,31.010104
MDG,2009,34.856574
MDG,2010,32.341353
MDG,2011,29.946805
MDG,2012,30.435146
MDG,2013,36.242924
MDG,2014,37.848494
MDG,2015,44.062299
MDG,2016,40.280766
MDG,2017,40.130108
MDG,2018,42.895651
MDG,2019,41.252624
MDG,2020,52.083917
MDG,2021,49.537604
MDG,2022,49.972008
MDG,2023,52.697177
MDG,2024,50.407744
MDV,1990,42.393021
MDV,1991,46.721829
MDV,1992,49.044674
MDV,1993,55.696798
MDV,1994,54.614165
MDV,1995,52.229155
MDV,1996,46.93407
MDV,1997,38.112125
MDV,1998,39.26123
MDV,1999,38.94849
MDV,2000,39.01685
MDV,2001,41.844653
MDV,2002,44.279279
MDV,2003,37.605733
MDV,2004,34.674193
MDV,2005,43.195868
MDV,2006,36.779542
MDV,2007,35.82367
MDV,2008,38.957855
MDV,2009,48.386934
MDV,2010,52.747657
MDV,2011,51.86343
MDV,2012,57.123197
MDV,2013,55.948653
MDV,2014,55.064998
MDV,2015,54.844229
MDV,2016,61.8798
MDV,2017,63.752225
MDV,2018,70.652583
MDV,2019,77.20252
MDV,2020,155.66508
MDV,2021,123.37217
MDV,2022,111.62289
MDV,2023,122.95296
MDV,2024,133.95089
MEX,1990,35.675589
MEX,1991,29.214706
MEX,1992,21.518179
MEX,1993,19.24418
MEX,1994,26.843881
MEX,1995,30.7435
MEX,1996,23.932335
MEX,1997,19.740501
MEX,1998,21.008214
MEX,1999,19.478516
MEX,2000,18.19187
MEX,2001,17.566166
MEX,2002,19.217328
MEX,2003,20.19004
MEX,2004,19.203806
MEX,2005,18.713623
MEX,2006,19.146305
MEX,2007,19.551932
MEX,2008,22.945429
MEX,2009,26.188794
MEX,2010,25.736713
MEX,2011,26.564836
MEX,2012,26.940245
MEX,2013,29.533146
MEX,2014,31.443228
MEX,2015,33.778193
MEX,2016,35.878601
MEX,2017,34.265678
MEX,2018,34.396233
MEX,2019,35.156172
MEX,2020,40.279947
MEX,2021,40.083442
MEX,2022,39.399139
MEX,2023,39.862452
MEX,2024,45.445136
MLI,1990,76.829733
MLI,1991,78.987284
MLI,1992,86.926824
MLI,1993,87.535637
MLI,1994,105.04305
MLI,1995,87.202394
MLI,1996,86.690896
MLI,1997,90.740164
MLI,1998,91.239945
MLI,1999,87.684721
MLI,2000,90.521885
MLI,2001,77.497752
MLI,2002,42.642965
MLI,2003,44.149652
MLI,2004,42.434421
MLI,2005,46.626393
MLI,2006,18.0658
MLI,2007,18.534527
MLI,2008,20.098152
MLI,2009,21.855125
MLI,2010,25.28873
MLI,2011,23.964763
MLI,2012,25.389867
MLI,2013,26.381859
MLI,2014,26.906656
MLI,2015,30.661119
MLI,2016,37.221474
MLI,2017,38.226284
MLI,2018,37.524259
MLI,2019,40.724559
MLI,2020,47.333552
MLI,2021,51.561102
MLI,2022,50.341981
MLI,2023,51.880788
MLI,2024,51.830085
MLT,1990,22.926634
MLT,1991,25.388977
MLT,1992,27.201939
MLT,1993,31.382934
MLT,1994,31.922928
MLT,1995,33.867287
MLT,1996,39.839018
MLT,1997,49.712013
MLT,1998,53.633493
MLT,1999,55.041646
MLT,2000,52.295903
MLT,2001,55.276754
MLT,2002,55.747651
MLT,2003,61.625018
MLT,2004,64.329244
MLT,2005,63.606452
MLT,2006,59.068543
MLT,2007,57.079409
MLT,2008,56.525563
MLT,2009,61.817753
MLT,2010,60.768996
MLT,2011,63.765844
MLT,2012,62.158746
MLT,2013,61.25855
MLT,2014,57.323583
MLT,2015,52.191662
MLT,2016,50.393502
MLT,2017,42.851676
MLT,2018,38.885447
MLT,2019,36.508994
MLT,2020,47.089039
MLT,2021,48.556829
MLT,2022,48.33029
MLT,2023,47.415755
MLT,2024,46.583055
MMR,1990,125.18404
MMR,1991,117.76615
MMR,1992,107.75433
MMR,1993,101.74625
MMR,1994,112.36743
MMR,1998,225.72842
MMR,1999,163.05907
MMR,2000,177.95337
MMR,2001,283.45387
MMR,2002,206.25687
MMR,2003,157.99065
MMR,2004,136.9593
MMR,2005,128.70862
MMR,2006,111.54624
MMR,2007,83.70267
MMR,2008,64.712161
MMR,2009,61.041617
MMR,2010,58.845072
MMR,2011,54.02786
MMR,2012,51.91064
MMR,2013,48.51956
MMR,2014,37.30821
MMR,2015,38.401884
MMR,2016,35.70087
MMR,2017,41.878169
MMR,2018,38.749004
MMR,2019,38.295262
MMR,2020,48.718868
MMR,2021,59.242534
MMR,2022,55.647927
MMR,2023,57.93636
MMR,2024,61.295329
MNE,2002,84.478073
MNE,2003,42.287806
MNE,2004,40.226784
MNE,2005,38.568239
MNE,2006,32.31428
MNE,2007,27.414091
MNE,2008,28.830302
MNE,2009,38.084282
MNE,2010,40.661229
MNE,2011,45.439495
MNE,2012,53.419842
MNE,2013,57.487314
